"CELL_LINE","COMPOUND_A","COMPOUND_B","MAX_CONC_A","MAX_CONC_B","IC50_A","H_A","Einf_A","IC50_B","H_B","Einf_B","SYNERGY_SCORE","QA","COMBINATION_ID"
"NCI-H1793","CSNK2A1_2","WNT",3,0.1,0.081328346,0.2352002,86.49887597,0.009485331,2.056266,8.22716216,61.8713,1,"CSNK2A1_2.WNT"
"NCI-H1975","CSNK2A1_2","WNT",3,0.03,1,0,100,0.025074091,2.8229752,0,37.66769,1,"CSNK2A1_2.WNT"
"NCI-H2085","CSNK2A1_2","WNT",3,0.03,3,0.1751134,78.63827769,0.009720857,0.8294249,6.09013814,48.50487,1,"CSNK2A1_2.WNT"
"NCI-H2170","CSNK2A1_2","WNT",3,0.03,1,0,100,0.008841658,1.5874493,1.11197545,34.00244,1,"CSNK2A1_2.WNT"
"NCI-H2228","CSNK2A1_2","WNT",3,0.1,2.653428724,0.2099781,0,0.023699115,0.4811899,0,15.54193,1,"CSNK2A1_2.WNT"
"NCI-H226","CSNK2A1_2","WNT",3,0.1,3,0.1957084,20.01337381,0.004323071,1.8523654,0,40.3154,1,"CSNK2A1_2.WNT"
"NCI-H2291","CSNK2A1_2","WNT",3,0.01,0.548859195,2.631039,82.87448611,0.0025147,2.0158487,23.79323665,37.055,1,"CSNK2A1_2.WNT"
"NCI-H23","CSNK2A1_2","WNT",3,0.1,0.03061796,10,85.97498674,0.00770996,1.6064638,11.14982007,41.39808,1,"CSNK2A1_2.WNT"
"NCI-H3122","CSNK2A1_2","WNT",3,0.1,0.047793762,0.2985517,43.06743481,0.007575976,4.3531577,1.35066933,31.23783,1,"CSNK2A1_2.WNT"
"NCI-H358","CSNK2A1_2","WNT",3,0.1,3,0.387385,60.74771836,0.01044835,3.0042792,13.21273307,6.05414,1,"CSNK2A1_2.WNT"
"NCI-H520","CSNK2A1_2","WNT",3,0.03,3e-04,0.1,90.80621655,0.005988855,1.5943604,20.89634909,63.46191,1,"CSNK2A1_2.WNT"
"NCI-H522","CSNK2A1_2","WNT",3,0.03,3e-04,0.1,62.64259035,0.003973395,1.6201591,0,29.24776,1,"CSNK2A1_2.WNT"
"NCI-H838","CSNK2A1_2","WNT",3,0.1,3e-04,0.1,75.88464265,0.01183007,2.8343026,4.0934843,65.65918,1,"CSNK2A1_2.WNT"
"SW900","CSNK2A1_2","WNT",3,0.01,0.149241403,1.1660264,85.50818293,0.003271935,1.4771723,19.89337042,18.61041,1,"CSNK2A1_2.WNT"
"647-V","ATM","EG5",0.003,3,0.001463334,9.5453489,10.60563107,3,1.6364715,86.75752114,-7.775975,1,"ATM.EG5"
"BFTC-905","ATM","EG5",0.003,3,0.00207449,3.5807609,0,3,0.7589946,17.2973539,-8.639496,1,"ATM.EG5"
"HT-1376","ATM","EG5",0.1,3,0.001409818,2.9282801,27.70006118,3,0.4100432,57.84586415,-1.842381,1,"ATM.EG5"
"J82","ATM","EG5",3,3,3e-04,0.1040988,0,0.50305049,2.3443018,82.33914064,-9.695432,1,"ATM.EG5"
"SW780","ATM","EG5",0.003,3,0.003,10,94.80018967,1,0,100,-15.1123,1,"ATM.EG5"
"T-24","ATM","EG5",3,3,3e-04,1.290102,1.07375864,1.025965251,10,59.1990996,-0.3195411,1,"ATM.EG5"
"TCCSUP","ATM","EG5",0.003,3,0.001416386,10,29.66131361,0.510044902,10,86.69388238,-10.24032,1,"ATM.EG5"
"UM-UC-3","ATM","EG5",0.003,3,0.003,2.7668236,71.80871932,0.491536688,2.5935504,78.87302117,-4.652773,1,"ATM.EG5"
"647-V","ATR_4","EG5",0.003,3,0.002689309,10,0,3,10,51.00010165,-3.551138,1,"ATR_4.EG5"
"BFTC-905","ATR_4","EG5",0.003,3,0.00237056,3.3884434,0,1.160188886,1.8969429,0,-19.15503,1,"ATR_4.EG5"
"HT-1197","ATR_4","EG5",3,3,3e-04,0.1,38.41970212,3,10,20.40044041,1.259505,1,"ATR_4.EG5"
"J82","ATR_4","EG5",3,3,3e-04,0.1027215,0,1.11380468,10,55.49778347,-6.274589,1,"ATR_4.EG5"
"SW780","ATR_4","EG5",0.003,3,1,0,100,3,10,91.00054177,-12.10549,1,"ATR_4.EG5"
"T-24","ATR_4","EG5",3,3,0.000360023,8.6371397,1.18,1.09222714,10,10.49633035,1.082882,1,"ATR_4.EG5"
"TCCSUP","ATR_4","EG5",0.003,3,0.002387956,2.9973484,0,0.68271252,1.9982776,16.14066687,-18.56677,1,"ATR_4.EG5"
"UM-UC-3","ATR_4","EG5",0.003,3,0.001657423,10,84.25840698,0.996890306,10,55.0992522,3.038891,1,"ATR_4.EG5"
"647-V","EG5","HSP90",3,0.003,0.134716349,4.0764845,4.52260084,0.00233153,8.1406485,1.48567467,-21.25723,1,"EG5.HSP90"
"BFTC-905","EG5","HSP90",3,0.003,0.098345699,2.4219166,1.02977567,0.002140392,3.5610234,0,-4.114233,1,"EG5.HSP90"
"HT-1197","EG5","HSP90",3,3,0.116858828,1.4439192,19.89976304,3e-04,0.1,37.03686241,11.83497,1,"EG5.HSP90"
"HT-1376","EG5","HSP90",0.03,0.1,0.011617607,10,74.79808397,0.001366419,2.6449238,32.2811503,4.815277,1,"EG5.HSP90"
"J82","EG5","HSP90",3,3,0.100047385,3.1209922,24.13536397,3e-04,0.1005452,0,32.80621,1,"EG5.HSP90"
"SW780","EG5","HSP90",0.3,0.003,0.250261032,2.3616862,0,0.003,0.2792669,89.78944356,0.3180534,1,"EG5.HSP90"
"T-24","EG5","HSP90",0.3,3,0.092537453,10,9.59912777,3e-04,1.6089635,1.24598234,-7.881093,1,"EG5.HSP90"
"TCCSUP","EG5","HSP90",0.3,0.003,0.135384583,2.2560075,5.43158907,0.002777055,10,0,-24.7877,1,"EG5.HSP90"
"UM-UC-3","EG5","HSP90",0.3,0.003,0.113146262,10,16.99516632,0.003,10,74.0001624,-9.682176,1,"EG5.HSP90"
"BT-20","EGFR","PIK3C",1,0.1,0.810916412,0.6268806,0,0.00830587,0.5631947,69.17596151,39.79766,1,"EGFR.PIK3C"
"BT-549","EGFR","PIK3C",1,0.1,0.519253917,1.0802459,0,0.1,0.513034,87.68708294,6.998128,1,"EGFR.PIK3C"
"CAL-120","EGFR","PIK3C",1,0.1,0.224486887,1.6161192,62.20966889,1e-05,0.1,90.89303606,-5.77571,1,"EGFR.PIK3C"
"CAL-148","EGFR","PIK3C",1,0.1,1,0.7564537,0,0.1,0.2181988,76.11440593,1.158722,1,"EGFR.PIK3C"
"CAL-51","EGFR","PIK3C",1,0.1,0.314335909,1.0141378,43.14884948,0.1,0.6182392,76.28067174,0.6079236,1,"EGFR.PIK3C"
"CAMA-1","EGFR","PIK3C",1,0.1,1,0.8254129,9.37962179,1,0,100,1.266368,1,"EGFR.PIK3C"
"HCC1143","EGFR","PIK3C",1,0.1,0.834437444,0.5891138,8.3614963,0.001393107,1.3488633,63.79383198,30.0378,1,"EGFR.PIK3C"
"HCC1187","EGFR","PIK3C",1,0.1,0.216413592,2.1067716,24.15116641,1,0,100,-8.056807,1,"EGFR.PIK3C"
"HCC1395","EGFR","PIK3C",1,0.1,0.985144236,1.1045207,0,1,0,100,2.47758,1,"EGFR.PIK3C"
"HCC1428","EGFR","PIK3C",1,0.1,1,2.1658846,72.08074026,1,0,100,8.505074,1,"EGFR.PIK3C"
"HCC1806","EGFR","PIK3C",1,0.1,0.303536913,10,19.69946686,1,0,100,-5.837277,1,"EGFR.PIK3C"
"HCC1937","EGFR","PIK3C",1,0.1,1,0.6831711,34.43237159,0.1,0.318738,58.95372127,19.03661,1,"EGFR.PIK3C"
"HCC38","EGFR","PIK3C",1,0.1,1,0.9719477,54.90048838,1e-05,0.1,92.35353801,-2.064497,1,"EGFR.PIK3C"
"HCC70","EGFR","PIK3C",1,0.1,0.784423288,1.5570844,0,1,0,100,18.07842,1,"EGFR.PIK3C"
"Hs-578-T","EGFR","PIK3C",1,0.1,0.941852553,0.8484048,0,1,0,100,4.020844,1,"EGFR.PIK3C"
"MDA-MB-157","EGFR","PIK3C",1,0.1,1,0.3598021,14.53945527,1,0,100,0.4452191,1,"EGFR.PIK3C"
"MDA-MB-231","EGFR","PIK3C",1,0.1,0.257000514,0.8670969,68.89272259,1,0,100,1.776512,1,"EGFR.PIK3C"
"MDA-MB-436","EGFR","PIK3C",1,0.1,0.31239032,3.0299088,55.01659344,1,0,100,14.04115,1,"EGFR.PIK3C"
"MDA-MB-453","EGFR","PIK3C",1,0.1,0.191260795,1.004139,0,0.017343334,0.8191276,30.86613128,17.23699,1,"EGFR.PIK3C"
"MDA-MB-468","EGFR","PIK3C",1,0.1,1,10,44.40007073,0.029820676,10,79.99982775,64.89687,1,"EGFR.PIK3C"
"MFM-223","EGFR","PIK3C",1,0.1,0.532945948,0.6444993,16.50940131,0.001095023,10,91.64994893,8.044568,1,"EGFR.PIK3C"
"M14","EGFR","PIK3C",1,0.1,0.325705935,1.2873318,37.18352472,0.1,0.7845807,12.44960549,35.36979,1,"EGFR.PIK3C"
"A549","ADAM17","EGFR_2",1,10,1,0,100,1,0,100,-9.788829,1,"ADAM17.EGFR_2"
"Calu-6","ADAM17","EGFR_2",1,10,1,0,100,10,10,85.80010382,-15.09575,1,"ADAM17.EGFR_2"
"DMS-114","ADAM17","EGFR_2",1,10,1,0,100,1,0,100,13.55514,1,"ADAM17.EGFR_2"
"NCI-H1299","ADAM17","EGFR_2",1,10,1,0,100,1,0,100,-19.43546,1,"ADAM17.EGFR_2"
"NCI-H1437","ADAM17","EGFR_2",1,10,0.082335269,10,90.39932184,10,0.3003294,60.61411243,4.9424,1,"ADAM17.EGFR_2"
"NCI-H1703","ADAM17","EGFR_2",1,10,1,1.3187717,78.48031269,10,0.3224069,85.23457217,7.623339,1,"ADAM17.EGFR_2"
"NCI-H1793","ADAM17","EGFR_2",1,10,0.147402292,1.7678486,60.81593718,0.081218211,4.6402288,79.56310774,25.54126,1,"ADAM17.EGFR_2"
"NCI-H1975","ADAM17","EGFR_2",1,10,0.318043053,10,91.89989635,10,10,73.40001658,-15.54871,1,"ADAM17.EGFR_2"
"NCI-H2085","ADAM17","EGFR_2",1,10,1,0.6307095,7.12220938,10,0.5530851,16.35632198,-14.68165,1,"ADAM17.EGFR_2"
"NCI-H2170","ADAM17","EGFR_2",1,10,0.463952438,2.334379,77.95802784,0.001,0.1,88.86110231,13.62186,1,"ADAM17.EGFR_2"
"NCI-H2228","ADAM17","EGFR_2",1,10,1,0.4661195,52.98390374,6.749267072,1.4341205,0,12.87636,1,"ADAM17.EGFR_2"
"NCI-H226","ADAM17","EGFR_2",1,10,1,1.8315343,72.33677704,10,0.1043049,77.52972491,18.34607,1,"ADAM17.EGFR_2"
"NCI-H2291","ADAM17","EGFR_2",1,10,0.340709281,3.4504869,82.89412947,10,0.3132929,67.38699625,-17.03914,1,"ADAM17.EGFR_2"
"NCI-H23","ADAM17","EGFR_2",1,10,1,0.1868519,81.23976099,0.001,0.1,78.40410544,-8.885655,1,"ADAM17.EGFR_2"
"NCI-H358","ADAM17","EGFR_2",1,10,0.286924134,10,66.69983686,1.309134886,10,93.64934761,-6.696389,1,"ADAM17.EGFR_2"
"NCI-H520","ADAM17","EGFR_2",1,10,1,10,94.80001652,1,0,100,-29.70779,1,"ADAM17.EGFR_2"
"NCI-H522","ADAM17","EGFR_2",1,10,0.278740719,10,89.1998884,10,0.6622053,52.7917979,37.24519,1,"ADAM17.EGFR_2"
"NCI-H838","ADAM17","EGFR_2",1,10,1,0.3574542,79.40987928,10,0.1638893,79.05039325,-0.3987363,1,"ADAM17.EGFR_2"
"SW900","ADAM17","EGFR_2",1,10,0.196752931,3.6696092,84.68177828,7.951149885,1.8398847,66.54993927,-15.85496,1,"ADAM17.EGFR_2"
"BT-20","AKT","EGFR_2",3,3,0.071271774,3.2229242,84.88730288,0.450511843,1.1930912,21.77467971,74.60842,1,"AKT.EGFR_2"
"BT-474","AKT","EGFR_2",3,3,0.257943811,1.2838041,5.6042057,0.206403736,1.7690073,6.13421866,41.60932,1,"AKT.EGFR_2"
"CAMA-1","AKT","EGFR_2",1,3,1,0.2247839,74.20679535,0.047645133,0.5562143,0.47313164,5.883776,1,"AKT.EGFR_2"
"HCC1187","AKT","EGFR_2",3,3,1,0,100,1,0,100,-30.70025,1,"AKT.EGFR_2"
"HCC1419","AKT","EGFR_2",3,3,0.60714367,1.2642539,31.47614306,0.633255838,0.5732653,0,23.59112,1,"AKT.EGFR_2"
"HCC1569","AKT","EGFR_2",3,3,3,0.1840317,53.17244913,1.078766808,0.4432286,0,4.053687,1,"AKT.EGFR_2"
"HCC1954","AKT","EGFR_2",3,3,0.228934662,1.2561575,35.56749349,0.225084221,0.484197,0,51.80705,1,"AKT.EGFR_2"
"HCC70","AKT","EGFR_2",3,3,0.064575669,0.8338186,25.03143016,0.084068761,1.399115,0,2.435982,1,"AKT.EGFR_2"
"MCF7","AKT","EGFR_2",3,3,0.031051196,1.2535916,66.72815401,0.507640418,0.5969561,0,-5.50545,1,"AKT.EGFR_2"
"MDA-MB-157","AKT","EGFR_2",3,3,3e-04,0.1,70.99502872,0.047937965,0.3252156,14.25832377,-6.585704,1,"AKT.EGFR_2"
"MDA-MB-361","AKT","EGFR_2",3,3,3,0.4876537,30.92245669,0.264683961,0.6729535,0,44.03336,1,"AKT.EGFR_2"
"MDA-MB-415","AKT","EGFR_2",3,3,1,0,100,0.000459528,0.2578592,3.06387944,9.305789,1,"AKT.EGFR_2"
"MDA-MB-436","AKT","EGFR_2",3,3,0.026661903,0.1,77.60064646,3,0.2212432,7.32407635,8.297264,1,"AKT.EGFR_2"
"MDA-MB-453","AKT","EGFR_2",3,3,0.773078455,1.0947379,71.99169581,2.223608878,0.3564855,0,17.27396,1,"AKT.EGFR_2"
"MDA-MB-468","AKT","EGFR_2",3,3,0.010823246,0.5161146,66.1654155,1.047875577,10,5.49742113,86.52871,1,"AKT.EGFR_2"
"T47D","AKT","EGFR_2",3,3,0.148062155,1.8643108,85.09119533,0.094480639,1.4693407,26.4488879,5.028315,1,"AKT.EGFR_2"
"A549","ALK_2","EGFR_2",1,3,1,10,92.00000704,3,1.7242044,8.2408646,17.97939,1,"ALK_2.EGFR_2"
"Calu-6","ALK_2","EGFR_2",1,3,1,0,100,3,10,4.80018305,8.640894,1,"ALK_2.EGFR_2"
"DMS-114","ALK_2","EGFR_2",1,3,1,0,100,3,0.4669943,0,-5.27475,1,"ALK_2.EGFR_2"
"NCI-H1299","ALK_2","EGFR_2",1,3,1,0,100,0.626892584,2.0570187,55.74840863,4.645532,1,"ALK_2.EGFR_2"
"NCI-H1437","ALK_2","EGFR_2",1,3,0.180077597,10,93.78742641,0.256246901,0.9072577,6.9405978,-34.08704,1,"ALK_2.EGFR_2"
"NCI-H1703","ALK_2","EGFR_2",1,3,0.097227527,10,91.04995621,1.473765619,1.8320712,0,8.797671,1,"ALK_2.EGFR_2"
"NCI-H1793","ALK_2","EGFR_2",1,3,0.165136054,1.3682253,52.68499443,3,0.5293512,27.34037641,36.13819,1,"ALK_2.EGFR_2"
"NCI-H1975","ALK_2","EGFR_2",1,3,1,10,83.20004481,0.512961241,0.8788304,0,6.717786,1,"ALK_2.EGFR_2"
"NCI-H2085","ALK_2","EGFR_2",1,3,0.097283415,2.7521231,66.02832131,1.16140079,10,30.59475099,-2.667365,1,"ALK_2.EGFR_2"
"NCI-H2228","ALK_2","EGFR_2",1,3,0.106402714,10,78.5496582,0.009822572,0.2607524,0,10.38553,1,"ALK_2.EGFR_2"
"NCI-H226","ALK_2","EGFR_2",1,3,1,0.7133474,79.32840006,1.097155342,1.0756785,0,41.61055,1,"ALK_2.EGFR_2"
"NCI-H2291","ALK_2","EGFR_2",1,3,1,0.3241758,77.30232383,1.924293914,0.7331418,0,-0.02898098,1,"ALK_2.EGFR_2"
"NCI-H23","ALK_2","EGFR_2",1,3,0.196073649,10,94.01498673,0.594869706,0.4070621,0,-12.44788,1,"ALK_2.EGFR_2"
"NCI-H358","ALK_2","EGFR_2",1,3,0.234799054,2.992111,69.50558489,0.135864621,0.6544181,45.78104963,52.2647,1,"ALK_2.EGFR_2"
"NCI-H522","ALK_2","EGFR_2",1,3,0.458518666,10,85.89420877,1.763285927,2.1761806,0,32.39034,1,"ALK_2.EGFR_2"
"NCI-H838","ALK_2","EGFR_2",1,3,0.131216964,4.9402026,94.34994995,2.332017622,0.7648097,0,17.93502,1,"ALK_2.EGFR_2"
"SW900","ALK_2","EGFR_2",1,3,0.162252018,2.6105869,78.58247019,1.804526895,0.5631319,0,6.883799,1,"ALK_2.EGFR_2"
"BT-474","BIRC5","EGFR_2",1,1,0.166466663,1.4603456,7.25583768,0.016240594,3.4028594,0,-4.33514,1,"BIRC5.EGFR_2"
"HCC1419","BIRC5","EGFR_2",1,1,0.000200356,0.1462475,0,0.003268942,0.5549498,0,2.57599,1,"BIRC5.EGFR_2"
"HCC1500","BIRC5","EGFR_2",1,1,1,0,100,0.049028887,2.0178225,0,2.286956,1,"BIRC5.EGFR_2"
"MCF7","BIRC5","EGFR_2",1,1,1,0,100,0.025409336,3.823241,0,12.95693,1,"BIRC5.EGFR_2"
"MDA-MB-175-VII","BIRC5","EGFR_2",1,1,0.246417601,3.556085,13.72873472,0.091418237,1.6540041,0,3.840574,1,"BIRC5.EGFR_2"
"MDA-MB-361","BIRC5","EGFR_2",1,1,0.392978854,0.910859,62.55970248,0.169821687,1.7935369,0,12.07524,1,"BIRC5.EGFR_2"
"T47D","BIRC5","EGFR_2",1,1,0.294664858,1.3622654,85.50816538,0.015293341,1.516279,7.28391412,14.98414,1,"BIRC5.EGFR_2"
"UACC-812","BIRC5","EGFR_2",1,1,0.027295569,10,37.36652624,0.010767225,3.9792024,0,12.08089,1,"BIRC5.EGFR_2"
"BT-474","CD19","EGFR_2",1,1,0.156784118,1.581594,9.36813493,0.300004396,10,94.79993044,6.29911,1,"CD19.EGFR_2"
"CAMA-1","CD19","EGFR_2",1,1,1,0,100,1,10,85.00012738,-1.043692,1,"CD19.EGFR_2"
"HCC1500","CD19","EGFR_2",1,1,1,10,88.80000703,1,10,91.60002126,14.00149,1,"CD19.EGFR_2"
"MCF7","CD19","EGFR_2",1,1,1,0.5042294,87.5178145,1,0.4532421,85.51861718,16.19911,1,"CD19.EGFR_2"
"MDA-MB-361","CD19","EGFR_2",1,1,0.433474359,1.0005643,66.153866,1,0,100,-4.79762,1,"CD19.EGFR_2"
"T47D","CD19","EGFR_2",1,1,0.314344355,10,89.09988731,1,0,100,32.10375,1,"CD19.EGFR_2"
"UACC-812","CD19","EGFR_2",1,1,0.027664876,10,36.86657301,1,0,100,1.385535,1,"CD19.EGFR_2"
"BT-474","CHK1","EGFR_2",1,1,0.156088841,1.2171038,5.86061008,0.210987751,3.7552999,36.52428315,-19.2101,1,"CHK1.EGFR_2"
"CAMA-1","CHK1","EGFR_2",1,1,1e-04,0.1,91.02712473,0.153526401,5.9607642,40.40986192,35.32127,1,"CHK1.EGFR_2"
"HCC1419","CHK1","EGFR_2",1,1,0.240501207,10,64.39180032,0.180900977,10,70.8243076,-11.83358,1,"CHK1.EGFR_2"
"HCC1500","CHK1","EGFR_2",1,1,1,0.8964012,59.2337949,0.211314628,2.4770131,0,-10.24268,1,"CHK1.EGFR_2"
"MCF7","CHK1","EGFR_2",1,1,0.166323213,2.4497339,93.00857511,0.057912891,2.4869991,10.32928753,19.87458,1,"CHK1.EGFR_2"
"MDA-MB-361","CHK1","EGFR_2",1,1,0.243971921,3.3100891,75.66374162,0.066286499,3.6287172,66.23671498,20.04125,1,"CHK1.EGFR_2"
"T47D","CHK1","EGFR_2",1,1,0.686096889,2.1055493,86.3496356,0.097365231,10,63.44991753,11.67223,1,"CHK1.EGFR_2"
"UACC-812","CHK1","EGFR_2",1,1,0.025426911,5.5423095,35.48584427,0.141643256,3.2371211,4.25878678,23.13533,1,"CHK1.EGFR_2"
"A549","CSNK2A1_2","EGFR_2",1,0.1,1,0,100,0.016311465,4.259818,7.72121326,7.762282,1,"CSNK2A1_2.EGFR_2"
"Calu-6","CSNK2A1_2","EGFR_2",1,0.03,1,0,100,0.009480723,2.3496828,12.51893092,11.73168,1,"CSNK2A1_2.EGFR_2"
"NCI-H1299","CSNK2A1_2","EGFR_2",1,0.1,1,0,100,0.027525837,3.2650795,11.71297522,2.884843,1,"CSNK2A1_2.EGFR_2"
"NCI-H1437","CSNK2A1_2","EGFR_2",1,0.1,1,0.3035391,48.57692816,0.008204737,1.9904904,8.54068086,2.203469,1,"CSNK2A1_2.EGFR_2"
"NCI-H1563","CSNK2A1_2","EGFR_2",1,0.03,1,0.6465855,4.94026013,0.008279074,1.3063526,1.82116699,24.63724,1,"CSNK2A1_2.EGFR_2"
"NCI-H1703","CSNK2A1_2","EGFR_2",1,0.1,1,0.7780339,87.59976568,0.013459236,3.8513944,10.5903481,11.00833,1,"CSNK2A1_2.EGFR_2"
"NCI-H1793","CSNK2A1_2","EGFR_2",1,0.1,0.123932256,1.2393279,52.39881211,0.011486414,1.7591379,6.16202118,49.83171,1,"CSNK2A1_2.EGFR_2"
"NCI-H1975","CSNK2A1_2","EGFR_2",1,0.03,0.094378265,10,94.84993881,0.019375002,1.5145222,0,5.159522,1,"CSNK2A1_2.EGFR_2"
"NCI-H2085","CSNK2A1_2","EGFR_2",1,0.03,0.142689433,3.1821936,56.21326872,0.010343811,1.0397173,0,19.72541,1,"CSNK2A1_2.EGFR_2"
"NCI-H2170","CSNK2A1_2","EGFR_2",1,0.03,1,0.7229564,44.66895917,0.00674972,2.3295858,12.47260731,-7.76452,1,"CSNK2A1_2.EGFR_2"
"NCI-H2228","CSNK2A1_2","EGFR_2",1,0.1,1,0.1607455,18.92936605,0.020038791,0.5449016,0,-6.096643,1,"CSNK2A1_2.EGFR_2"
"NCI-H2291","CSNK2A1_2","EGFR_2",1,0.01,1,0.7023795,84.22406182,0.001899703,2.1070005,23.3038113,25.15562,1,"CSNK2A1_2.EGFR_2"
"NCI-H23","CSNK2A1_2","EGFR_2",1,0.1,0.649575205,0.3279244,73.5496106,0.012553497,1.3912348,4.98610696,80.0007,1,"CSNK2A1_2.EGFR_2"
"NCI-H358","CSNK2A1_2","EGFR_2",1,0.1,0.346891613,10,82.5995595,0.010516231,5.0828756,16.43981396,18.04052,1,"CSNK2A1_2.EGFR_2"
"NCI-H520","CSNK2A1_2","EGFR_2",1,0.03,1,0,100,0.006869198,1.3638926,12.86344493,2.970838,1,"CSNK2A1_2.EGFR_2"
"NCI-H522","CSNK2A1_2","EGFR_2",1,0.03,1,0.2226873,49.34862437,0.004109788,2.5038732,4.01223016,-9.451474,1,"CSNK2A1_2.EGFR_2"
"NCI-H838","CSNK2A1_2","EGFR_2",1,0.1,1,0.9594218,86.18251187,0.009291119,2.8811714,5.49378802,16.46365,1,"CSNK2A1_2.EGFR_2"
"SW900","CSNK2A1_2","EGFR_2",1,0.01,1,0.4572921,49.20343181,0.003061492,0.8945115,5.14440493,-0.559278,1,"CSNK2A1_2.EGFR_2"
"BT-474","EGFR_2","ESR1_3",1,1,0.00684024,1.5267735,29.87204839,0.140999155,1.3429431,7.44616399,19.25265,1,"EGFR_2.ESR1_3"
"HCC1419","EGFR_2","ESR1_3",1,1,0.195322743,10,87.5788441,0.301981235,10,66.49958403,23.42445,1,"EGFR_2.ESR1_3"
"HCC1500","EGFR_2","ESR1_3",1,1,0.02095535,1.6934368,7.31443211,0.486584164,0.7243916,69.7657979,-8.247208,1,"EGFR_2.ESR1_3"
"MCF7","EGFR_2","ESR1_3",1,1,0.235653176,2.4331368,68.55849067,0.292657277,10,92.69995523,25.52243,1,"EGFR_2.ESR1_3"
"MDA-MB-361","EGFR_2","ESR1_3",1,1,0.025883775,3.8451287,68.51116082,0.274862277,10,79.59942343,18.65743,1,"EGFR_2.ESR1_3"
"T47D","EGFR_2","ESR1_3",1,1,0.103625476,10,74.74983404,0.273756497,10,90.1993429,11.39236,1,"EGFR_2.ESR1_3"
"UACC-812","EGFR_2","ESR1_3",1,1,1,0,100,0.024815113,2.2366213,26.42697111,-27.26013,1,"EGFR_2.ESR1_3"
"BT-474","EGFR_2","FNTA_FNTB",1,1,0.286634641,1.1272219,67.33906473,0.155501994,1.5379304,8.07854991,18.836,1,"EGFR_2.FNTA_FNTB"
"HCC1419","EGFR_2","FNTA_FNTB",1,1,0.285435847,10,87.29940919,0.288153076,3.6103151,61.77657868,-9.457953,1,"EGFR_2.FNTA_FNTB"
"HCC1500","EGFR_2","FNTA_FNTB",1,1,0.478195371,0.6665395,0,1,0.627716,89.72239064,9.451063,1,"EGFR_2.FNTA_FNTB"
"MCF7","EGFR_2","FNTA_FNTB",1,1,0.06966606,1.8185842,29.61878243,0.187698866,2.1572328,89.40591344,18.28717,1,"EGFR_2.FNTA_FNTB"
"MDA-MB-361","EGFR_2","FNTA_FNTB",1,1,0.000118591,0.1,93.92126572,1,0.464955,50.08941327,1.968731,1,"EGFR_2.FNTA_FNTB"
"T47D","EGFR_2","FNTA_FNTB",1,1,0.312740355,10,83.89981827,1,1.3126439,65.17086537,27.16323,1,"EGFR_2.FNTA_FNTB"
"UACC-812","EGFR_2","FNTA_FNTB",1,1,0.209836222,4.1023299,6.84132162,0.024390519,4.8966898,37.23436266,-2.708082,1,"EGFR_2.FNTA_FNTB"
"BT-474","EGFR_2","HDAC_4",1,1,1,0,100,0.136536306,1.2318519,6.28924345,-4.819542,1,"EGFR_2.HDAC_4"
"HCC1419","EGFR_2","HDAC_4",1,1,1,0,100,0.202049727,3.0108426,71.05309168,2.087635,1,"EGFR_2.HDAC_4"
"HCC1500","EGFR_2","HDAC_4",1,1,1,2.1694411,28.38318602,1,0,100,12.28016,1,"EGFR_2.HDAC_4"
"MCF7","EGFR_2","HDAC_4",1,1,1,1.3108911,26.6233763,1,1.3151436,81.44773607,9.624976,1,"EGFR_2.HDAC_4"
"MDA-MB-361","EGFR_2","HDAC_4",1,1,0.476139114,2.3678617,24.25366011,0.263550519,10,77.1996692,2.086177,1,"EGFR_2.HDAC_4"
"UACC-812","EGFR_2","HDAC_4",1,1,1,1.1411471,45.30725014,0.01943669,3.1341642,37.71411105,-15.48061,1,"EGFR_2.HDAC_4"
"BT-474","EGFR_2","MAP2K_RAF",1,1,0.230333555,2.5903342,70.2428787,0.161586806,1.2048151,6.04129339,15.59352,1,"EGFR_2.MAP2K_RAF"
"HCC1419","EGFR_2","MAP2K_RAF",1,1,1e-04,0.139996,0,1e-04,0.1324112,0,7.122113,1,"EGFR_2.MAP2K_RAF"
"HCC1500","EGFR_2","MAP2K_RAF",1,1,0.315538923,10,72.89968859,1,0,100,8.09185,1,"EGFR_2.MAP2K_RAF"
"MCF7","EGFR_2","MAP2K_RAF",1,1,1,0,100,1,0,100,23.61302,1,"EGFR_2.MAP2K_RAF"
"MDA-MB-361","EGFR_2","MAP2K_RAF",1,1,1,0.2261947,85.42027468,1,1.0209426,52.24646053,26.90205,1,"EGFR_2.MAP2K_RAF"
"T47D","EGFR_2","MAP2K_RAF",1,1,0.347023077,4.3268091,81.00709777,0.05086424,10,79.88319134,16.61894,1,"EGFR_2.MAP2K_RAF"
"UACC-812","EGFR_2","MAP2K_RAF",1,1,1,0,100,0.027518888,10,37.2998555,52.93215,1,"EGFR_2.MAP2K_RAF"
"BT-20","EGFR_2","MTOR_1",1,3,0.119494409,1.5846582,32.9954727,0.058465659,2.4976224,83.63235459,60.93545,1,"EGFR_2.MTOR_1"
"CAMA-1","EGFR_2","MTOR_1",1,1,0.183610624,1.2876417,26.02060578,1,0.1,90.46922193,-1.535396,1,"EGFR_2.MTOR_1"
